estimate_id,run_id,timestamp_utc,prompt_version,model_backend,model_name,tracking_id,parent_market_name,market_name,primary_outcome_to_track,region,bucket,system_type,underlying_event_group,gamma_market_id,condition_id,exact_polymarket_slug,market_url,token_id,outcome_contract_question,fair_value,confidence,should_abstain,rationale_short,key_uncertainties_json,base_rate_notes,evidence_packet_paths_json,prompt_hash,raw_response,parse_status,error,comparison_price,price_type,liquidity_flags,signal_ready
20260626T160140Z:RSO-0141,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0141,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Flávio Bolsonaro,Flávio Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365895,0x6be36f266340255dd19e09482da15b256ec51bd478309d667495645fde253a22,will-flvio-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-flvio-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,72105519990658117217601472036918871987045329443196791013027800715032836032517,Will Flávio Bolsonaro finish in third place in the first round of the 2026 Brazilian presidential election?,0.25,0.6,false,"Flávio Bolsonaro has moderate support but faces risks. Third place depends on fragmentation, which is uncertain.","[""Right-wing consolidation uncertainty"", ""Scandal impact"", ""Polling volatility"", ""Competitor performance"", ""Field completeness""]",Third place is sensitive to field composition and unresolved candidacy dynamics.,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0141.md""]",f3eb6209c577b66c,"{""fair_value"":0.25,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Flávio Bolsonaro has moderate support but faces risks. Third place depends on fragmentation, which is uncertain."",""key_uncertainties"":[""Right-wing consolidation uncertainty"",""Scandal impact"",""Polling volatility"",""Competitor performance"",""Field completeness""],""base_rate_notes"":""Third place is sensitive to field composition and unresolved candidacy dynamics.""}",OK,,0.0215,mid,,true
20260626T160140Z:RSO-0142,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0142,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Fernando Haddad,Fernando Haddad,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365890,0xacc4e526a8c6f718b80ac7f559157b5197f040fb4505a7188a6315ab208f9e36,will-fernando-haddad-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-fernando-haddad-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,68900789111688395688502786616903396723989073762161917546372882449576813191849,Will Fernando Haddad finish in third place in the first round of the 2026 Brazilian presidential election?,0.15,0.6,false,"Fernando Haddad's polling is not explicitly measured for first-round scenarios. Third-place depends on fragmentation, which is uncertain.","[""Lula's lead may not translate to third-place"", ""Right-wing fragmentation uncertainty"", ""Haddad's viability in first-round"", ""Polling focus on Lula vs. Flávio"", ""Long-tail candidate impact""]",Third-place is sensitive to field composition; Haddad's explicit polling in first-round scenarios is lacking.,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0142.md""]",c46a3bfc006a3bc7,"{""fair_value"":0.15,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Fernando Haddad's polling is not explicitly measured for first-round scenarios. Third-place depends on fragmentation, which is uncertain."",""key_uncertainties"":[""Lula's lead may not translate to third-place"",""Right-wing fragmentation uncertainty"",""Haddad's viability in first-round"",""Polling focus on Lula vs. Flávio"",""Long-tail candidate impact""],""base_rate_notes"":""Third-place is sensitive to field composition; Haddad's explicit polling in first-round scenarios is lacking.""}",OK,,0.023,mid,,true
20260626T160140Z:RSO-0143,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0143,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Michelle Bolsonaro,Michelle Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365891,0x100bfbd547cdb8782f816235d4f7d4301ec473250f4df606e6809605cdb3b5e9,will-michelle-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-michelle-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,49351020302549947445240161216979954485123748869512687492350910080193586920226,Will Michelle Bolsonaro finish in third place in the first round of the 2026 Brazilian presidential election?,0.15,0.4,false,"Michelle Bolsonaro's third-place probability hinges on right-wing fragmentation, but her polling is low and she faces family conflicts and scandals.","[""Flávio Bolsonaro's consolidation"", ""Renan Santos' impact"", ""Michelle's scandal risk"", ""Polling accuracy"", ""Right-wing field composition""]",Third place depends on field composition; Michelle's low polling and risks make her a long-shot but not impossible.,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0143.md""]",f256d0e1e0686712,"{""fair_value"":0.15,""confidence"":0.4,""should_abstain"":false,""rationale_short"":""Michelle Bolsonaro's third-place probability hinges on right-wing fragmentation, but her polling is low and she faces family conflicts and scandals."",""key_uncertainties"":[""Flávio Bolsonaro's consolidation"",""Renan Santos' impact"",""Michelle's scandal risk"",""Polling accuracy"",""Right-wing field composition""],""base_rate_notes"":""Third place depends on field composition; Michelle's low polling and risks make her a long-shot but not impossible.""}",OK,,0.0045,mid,,true
20260626T160140Z:RSO-0144,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0144,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Luiz Inácio Lula da Silva,Luiz Inácio Lula da Silva,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365888,0xd24e8798122cba5bb43a77e9a78f2e26bd65c47f281f4b66582718fa215b9f6e,will-luiz-incio-lula-da-silva-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-luiz-incio-lula-da-silva-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,83523389355379455617216619302245463257831942159580180419891340819821613515660,Will Luiz Inácio Lula da Silva finish in third place in the first round of the 2026 Brazilian presidential election?,0.15,0.6,false,"Lula's lead is narrow, but third place is unlikely due to his potential for first or second. Fragmentation among right-wing candidates could push others into third, but Lula's strong base reduces his third-place probability.","[""Lula's runoff viability"", ""Right-wing fragmentation"", ""Polling accuracy"", ""Economic conditions"", ""Candidate exits""]",Third place is sensitive to field composition; Lula's strong base makes third place less likely compared to other candidates.,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0144.md""]",15fa97ac25bdadb3,"{""fair_value"":0.15,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Lula's lead is narrow, but third place is unlikely due to his potential for first or second. Fragmentation among right-wing candidates could push others into third, but Lula's strong base reduces his third-place probability."",""key_uncertainties"":[""Lula's runoff viability"",""Right-wing fragmentation"",""Polling accuracy"",""Economic conditions"",""Candidate exits""],""base_rate_notes"":""Third place is sensitive to field composition; Lula's strong base makes third place less likely compared to other candidates.""}",OK,,0.0025,mid,,true
20260626T160140Z:RSO-0145,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0145,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Camilo Santana,Camilo Santana,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365898,0xe0bdf2bdc79bac3880e6dc76513f0f02df91ed5c2650954a66ea9c7f09b7e6e5,will-camilo-santana-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-camilo-santana-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,14625196078870030930212146457810187393803805444846576279727526171169322797888,Will Camilo Santana finish in third place in the first round of the 2026 Brazilian presidential election?,0.05,0.3,false,"Camilo Santana is a centrist candidate with limited recent polling data. Third place depends on fragmentation, but his chances are low without clear support.","[""Lula's lead may consolidate"", ""Right-wing fragmentation"", ""Santana's polling visibility"", ""Competitive third-place candidates"", ""Polling stalemate""]","Third place is sensitive to field composition. Renan Santos, Flávio Bolsonaro, and others are more likely to secure third place based on current polling and narrative.","[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0145.md""]",1a7093fb28bfa037,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Camilo Santana is a centrist candidate with limited recent polling data. Third place depends on fragmentation, but his chances are low without clear support."",""key_uncertainties"":[""Lula's lead may consolidate"",""Right-wing fragmentation"",""Santana's polling visibility"",""Competitive third-place candidates"",""Polling stalemate""],""base_rate_notes"":""Third place is sensitive to field composition. Renan Santos, Flávio Bolsonaro, and others are more likely to secure third place based on current polling and narrative.""}",OK,,0.0095,mid,,true
20260626T160140Z:RSO-0146,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0146,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Eduardo Bolsonaro,Eduardo Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365892,0x43984893f308ca7980b90d7634faa9b7c5e29b71733ed1eff7be3b0e8e0248fd,will-eduardo-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-eduardo-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,77695179199504241233318281547041031759227451576427270759028171066693823111590,Will Eduardo Bolsonaro finish in third place in the first round of the 2026 Brazilian presidential election?,0.15,0.4,false,"Eduardo Bolsonaro faces significant hurdles including family conflicts, scandals, and lower polling compared to main right-wing candidates. Third place depends on field fragmentation which is uncertain.","[""Bolsonaro family conflicts resolve"", ""Scandals impact support"", ""Right-wing consolidation"", ""Polling shifts"", ""Field composition changes""]","Third place is sensitive to field dynamics; Eduardo Bolsonaro's polling is lower than Flávio Bolsonaro and Renan Santos, who are more likely to secure higher positions.","[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0146.md""]",c519bb005b9b2ce1,"{""fair_value"":0.15,""confidence"":0.4,""should_abstain"":false,""rationale_short"":""Eduardo Bolsonaro faces significant hurdles including family conflicts, scandals, and lower polling compared to main right-wing candidates. Third place depends on field fragmentation which is uncertain."",""key_uncertainties"":[""Bolsonaro family conflicts resolve"",""Scandals impact support"",""Right-wing consolidation"",""Polling shifts"",""Field composition changes""],""base_rate_notes"":""Third place is sensitive to field dynamics; Eduardo Bolsonaro's polling is lower than Flávio Bolsonaro and Renan Santos, who are more likely to secure higher positions.""}",OK,,0.0325,mid,,true
20260626T160140Z:RSO-0147,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0147,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Aldo Rebelo,Aldo Rebelo,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365900,0x6b4d9574d789228b2f14edc10b452dc8948e38be04dba6bf90d0104e3e4e1f43,will-aldo-rebelo-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-aldo-rebelo-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,111311151154014585812304238818591195075829743734952417845440348572279563265684,Will Aldo Rebelo finish in third place in the first round of the 2026 Brazilian presidential election?,0.05,0.3,false,"Aldo Rebelo is a long-shot candidate with limited polling data and unclear field positioning. Third-place depends on fragmentation, which is uncertain.","[""Polling data for Rebelo is sparse"", ""Field consolidation uncertainty"", ""Runoff dynamics impact rankings"", ""Competitive candidates like Santos/Zema"", ""Candidate entry/exit risks""]",Third-place in Brazil's two-round system is sensitive to field composition. Rebelo's viability depends on right-wing fragmentation and his own appeal.,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0147.md""]",68867b970cf16eae,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Aldo Rebelo is a long-shot candidate with limited polling data and unclear field positioning. Third-place depends on fragmentation, which is uncertain."",""key_uncertainties"":[""Polling data for Rebelo is sparse"",""Field consolidation uncertainty"",""Runoff dynamics impact rankings"",""Competitive candidates like Santos/Zema"",""Candidate entry/exit risks""],""base_rate_notes"":""Third-place in Brazil's two-round system is sensitive to field composition. Rebelo's viability depends on right-wing fragmentation and his own appeal.""}",OK,,0.945,mid,,true
20260626T160140Z:RSO-0148,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0148,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Tarcisio de Freitas,Tarcisio de Freitas,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365887,0xc69eb6554a719e2fbcb1718e11ae0bd0d8cdb433e8c199329c148efc710c26e5,will-tarcisio-de-freitas-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-tarcisio-de-freitas-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,76166924205019019068857043962896099082882521942521931098813226982265263647630,Will Tarcisio de Freitas finish in third place in the first round of the 2026 Brazilian presidential election?,0.05,0.3,false,"Tarcisio de Freitas is a long-tail candidate with no recent polling data. Third-place depends on field fragmentation, which is uncertain.","[""Polling data for Tarcisio absent"", ""Field consolidation uncertainty"", ""Runoff dynamics"", ""Candidate entry/exit risks"", ""Long-tail support levels""]","Third-place in Brazil's two-round system is sensitive to fragmentation. Renan Santos, Flávio Bolsonaro, and others are more likely to secure third place based on current evidence.","[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0148.md""]",6825064ff79e219c,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Tarcisio de Freitas is a long-tail candidate with no recent polling data. Third-place depends on field fragmentation, which is uncertain."",""key_uncertainties"":[""Polling data for Tarcisio absent"",""Field consolidation uncertainty"",""Runoff dynamics"",""Candidate entry/exit risks"",""Long-tail support levels""],""base_rate_notes"":""Third-place in Brazil's two-round system is sensitive to fragmentation. Renan Santos, Flávio Bolsonaro, and others are more likely to secure third place based on current evidence.""}",OK,,0.0045,mid,,true
20260626T160140Z:RSO-0149,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0149,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Jair Bolsonaro,Jair Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365889,0xa3e04eadbc6afac2e94d9eebb09d1705e254d313d06a51943cb18fc0612f4835,will-jair-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-jair-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,57129492998705445481010574377025062654637053860257756183157606940764680444792,Will Jair Bolsonaro finish in third place in the first round of the 2026 Brazilian presidential election?,0.05,0.3,false,"Bolsonaro is ineligible, so third place depends on right-wing fragmentation. Flávio Bolsonaro's name recognition and Renan Santos' youth appeal may push him below third.","[""Bolsonaro's lane consolidation"", ""Flávio's viability"", ""Renan Santos' polling impact"", ""Polling stalemate"", ""Right-wing field composition""]",Third place is sensitive to field composition and unresolved candidacy dynamics.,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0149.md""]",8585c40eb10aa5df,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Bolsonaro is ineligible, so third place depends on right-wing fragmentation. Flávio Bolsonaro's name recognition and Renan Santos' youth appeal may push him below third."",""key_uncertainties"":[""Bolsonaro's lane consolidation"",""Flávio's viability"",""Renan Santos' polling impact"",""Polling stalemate"",""Right-wing field composition""],""base_rate_notes"":""Third place is sensitive to field composition and unresolved candidacy dynamics.""}",OK,,0.0025,mid,,true
20260626T160140Z:RSO-0150,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0150,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Ratinho Júnior,Ratinho Júnior,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365893,0x31f31222f37f2583de6c44c4297cafdccfd21d443e785042af0180192897f8ed,will-carlos-roberto-massa-jnior-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-carlos-roberto-massa-jnior-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,98279737312722721984464036473219944696451907001028596656918791113590571774639,Will Carlos Roberto Massa Júnior finish in third place in the first round of the 2026 Brazilian presidential election?,0.05,0.3,false,"Ratinho Júnior is a long-tail candidate with no significant polling or public support mentioned in the evidence. Third-place outcomes depend on field composition, but his chances are low without clear consolidation or polling data.","[""Candidate entry/exit dynamics"", ""Polling accuracy"", ""Field composition shifts"", ""Scandal impact"", ""Long-tail support viability""]","Third-place markets are sensitive to fragmentation, but Ratinho Júnior is not a major contender. Base rates suggest low probability without explicit polling support.","[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0150.md""]",7ed174788539aeb2,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Ratinho Júnior is a long-tail candidate with no significant polling or public support mentioned in the evidence. Third-place outcomes depend on field composition, but his chances are low without clear consolidation or polling data."",""key_uncertainties"":[""Candidate entry/exit dynamics"",""Polling accuracy"",""Field composition shifts"",""Scandal impact"",""Long-tail support viability""],""base_rate_notes"":""Third-place markets are sensitive to fragmentation, but Ratinho Júnior is not a major contender. Base rates suggest low probability without explicit polling support.""}",OK,,0.215,mid,,true
20260626T160140Z:RSO-0151,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0151,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Geraldo Alckmin,Geraldo Alckmin,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365899,0x5623b547fd959cd4d4b0e1f810d225ec6f0f8215b7a7e882b89692337a8a2956,will-geraldo-alckmin-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-geraldo-alckmin-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,84251456841717243220130557907268921144049968775253585100134320614694975152986,Will Geraldo Alckmin finish in third place in the first round of the 2026 Brazilian presidential election?,0.15,0.6,false,"Geraldo Alckmin is a centrist candidate with moderate polling. Third place depends on fragmentation, but his viability is lower than top right-wing contenders like Flávio Bolsonaro or Renan Santos.","[""Lula's lead may narrow"", ""Right-wing consolidation risks"", ""Polling accuracy"", ""Field composition changes"", ""Alckmin's actual viability""]",Third place is sensitive to field dynamics. Alckmin's viability is lower than top right-wing candidates but higher than many long-tail figures.,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0151.md""]",66780100d965a9d6,"{""fair_value"":0.15,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Geraldo Alckmin is a centrist candidate with moderate polling. Third place depends on fragmentation, but his viability is lower than top right-wing contenders like Flávio Bolsonaro or Renan Santos."",""key_uncertainties"":[""Lula's lead may narrow"",""Right-wing consolidation risks"",""Polling accuracy"",""Field composition changes"",""Alckmin's actual viability""],""base_rate_notes"":""Third place is sensitive to field dynamics. Alckmin's viability is lower than top right-wing candidates but higher than many long-tail figures.""}",OK,,0.505,mid,,true
20260626T160140Z:RSO-0152,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0152,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Tereza Cristina,Tereza Cristina,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365902,0x64b05c5935a2de4a4a36e7de1089564d08d0ce7e06f5deaae916c3bdc9ca3b3b,will-tereza-cristina-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-tereza-cristina-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,96795671760346135574613029949576811711368142411333240580887520155225528465847,Will Tereza Cristina finish in third place in the first round of the 2026 Brazilian presidential election?,0.05,0.3,false,"Tereza Cristina is a long-tail candidate with no recent polling data. Third-place depends on field fragmentation, which is uncertain.","[""Polling data for Tereza Cristina is missing"", ""Field composition uncertainty"", ""Runoff dynamics"", ""Candidate entry/exit risks"", ""Long-tail support variability""]","Third-place in Brazil's two-round system is sensitive to fragmentation. Renan Santos, Flávio Bolsonaro, and others are more likely to secure third place based on current evidence.","[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0152.md""]",11c5c70edf010f74,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Tereza Cristina is a long-tail candidate with no recent polling data. Third-place depends on field fragmentation, which is uncertain."",""key_uncertainties"":[""Polling data for Tereza Cristina is missing"",""Field composition uncertainty"",""Runoff dynamics"",""Candidate entry/exit risks"",""Long-tail support variability""],""base_rate_notes"":""Third-place in Brazil's two-round system is sensitive to fragmentation. Renan Santos, Flávio Bolsonaro, and others are more likely to secure third place based on current evidence.""}",OK,,0.185,mid,,true
20260626T160140Z:RSO-0153,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0153,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Eduardo Leite,Eduardo Leite,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365901,0xf520f38b0d0ba1a1ffb9dd77af6cfb66052ebc7cf2daa4df8c6b50d593278428,will-eduardo-leite-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-eduardo-leite-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,111543830332110820988165937452887760595067644846274162990773262945236746453247,Will Eduardo Leite finish in third place in the first round of the 2026 Brazilian presidential election?,0.12,0.6,false,"Eduardo Leite is a right-wing candidate with moderate polling support. Third place depends on fragmentation, but his chances are low without clear consolidation.","[""Lula's lead sustainability"", ""Right-wing fragmentation"", ""Leite's polling trajectory"", ""Runoff dynamics"", ""Candidate entry/exit risks""]","Third place is sensitive to field composition. Leite's viability depends on right-wing consolidation, which is uncertain.","[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0153.md""]",cd6161b847b578d1,"{""fair_value"":0.12,""confidence"":0.6,""should_abstain"":false,""rationale_short"":""Eduardo Leite is a right-wing candidate with moderate polling support. Third place depends on fragmentation, but his chances are low without clear consolidation."",""key_uncertainties"":[""Lula's lead sustainability"",""Right-wing fragmentation"",""Leite's polling trajectory"",""Runoff dynamics"",""Candidate entry/exit risks""],""base_rate_notes"":""Third place is sensitive to field composition. Leite's viability depends on right-wing consolidation, which is uncertain.""}",OK,,0.0025,mid,,true
20260626T160140Z:RSO-0154,20260626T160140Z,2026-06-26T16:01:40Z,fair_value_v0.1,ollama,qwen3:8b,RSO-0154,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Helder Barbalho,Helder Barbalho,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365903,0x16cf9dd91e179eb378fee73ddb2d1ee9e395b65757f3f583b1bc925075cda4ac,will-helder-barbalho-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-helder-barbalho-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,71697065098193440609393877290510705365065522497692176456171369889253319010735,Will Helder Barbalho finish in third place in the first round of the 2026 Brazilian presidential election?,0.05,0.3,false,Helder Barbalho is a long-shot in a fragmented field with limited recent polling. Third-place depends on field composition and unresolved candidacy dynamics.,"[""Lula's lead sustainability"", ""Right-wing consolidation"", ""Barbalho's polling relevance"", ""Field composition changes"", ""Long-tail support""]",Third-place is sensitive to field dynamics; Barbalho's viability depends on opposition fragmentation and his own polling performance.,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-third-place-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-3rd-place.md"", ""evidence/markets/RSO-0154.md""]",6a05378f2695ec3d,"{""fair_value"":0.05,""confidence"":0.3,""should_abstain"":false,""rationale_short"":""Helder Barbalho is a long-shot in a fragmented field with limited recent polling. Third-place depends on field composition and unresolved candidacy dynamics."",""key_uncertainties"":[""Lula's lead sustainability"",""Right-wing consolidation"",""Barbalho's polling relevance"",""Field composition changes"",""Long-tail support""],""base_rate_notes"":""Third-place is sensitive to field dynamics; Barbalho's viability depends on opposition fragmentation and his own polling performance.""}",OK,,0.01,mid,,true
