timestamp_utc,tracking_id,parent_market_name,primary_outcome_to_track,comparison_price,fair_value,fair_value_group_norm,raw_gap,normalized_gap,selected_gap,selected_abs_gap,selected_direction,selected_strength,error_tags,diagnostic_class,analysis_action,group_n,group_fair_sum,group_market_sum,group_mass_flag,use_normalized_for_analysis,price_type,liquidity_flags,markout_status,directional_markout
2026-06-29T18:44:28Z,RSO-0099,Brazil Presidential Election First Round: Margin of Victory,Flávio Bolsonaro <5%,0.046,0.15,0.106383,0.104,0.060383,0.060383,0.060383,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|range_or_bucket_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,9,1.41,0.9555,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0100,Brazil Presidential Election First Round: Margin of Victory,Renan Santos Victory,0.0425,0.05,0.035461,0.0075,-0.007039,-0.007039,0.007039,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|range_or_bucket_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,9,1.41,0.9555,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0101,Brazil Presidential Election First Round: Margin of Victory,Tarcisio de Freitas Victory,0.003,0.01,0.007092,0.007,0.004092,0.004092,0.004092,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|range_or_bucket_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,9,1.41,0.9555,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0102,Brazil Presidential Election First Round: Margin of Victory,Ratinho Júnior Victory,0.0025,0.05,0.035461,0.0475,0.032961,0.032961,0.032961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|range_or_bucket_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,9,1.41,0.9555,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0103,Brazil Presidential Election First Round: Margin of Victory,Other,0.035,0.15,0.106383,0.115,0.071383,0.071383,0.071383,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|range_or_bucket_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,9,1.41,0.9555,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0121,Brazil Presidential Election First Round: 2nd Place,Flávio Bolsonaro,0.76,0.45,0.319149,-0.31,-0.440851,-0.440851,0.440851,MARKET_HIGHER,large,probability_mass_incoherence|multi_option_market|large_gap|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0122,Brazil Presidential Election First Round: 2nd Place,Renan Santos,0.1205,0.15,0.106383,0.0295,-0.014117,-0.014117,0.014117,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0123,Brazil Presidential Election First Round: 2nd Place,Luiz Inácio Lula da Silva,0.0315,0.15,0.106383,0.1185,0.074883,0.074883,0.074883,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0124,Brazil Presidential Election First Round: 2nd Place,Romeu Zema,0.0145,0.05,0.035461,0.0355,0.020961,0.020961,0.020961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0125,Brazil Presidential Election First Round: 2nd Place,Michelle Bolsonaro,0.0285,0.05,0.035461,0.0215,0.006961,0.006961,0.006961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0126,Brazil Presidential Election First Round: 2nd Place,Fernando Haddad,0.0065,0.05,0.035461,0.0435,0.028961,0.028961,0.028961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0127,Brazil Presidential Election First Round: 2nd Place,Camilo Santana,0.0075,0.05,0.035461,0.0425,0.027961,0.027961,0.027961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0128,Brazil Presidential Election First Round: 2nd Place,Ronaldo Caiado,0.012,0.05,0.035461,0.038,0.023461,0.023461,0.023461,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0129,Brazil Presidential Election First Round: 2nd Place,Geraldo Alckmin,0.006,0.05,0.035461,0.044,0.029461,0.029461,0.029461,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0130,Brazil Presidential Election First Round: 2nd Place,Tereza Cristina,0.0015,0.05,0.035461,0.0485,0.033961,0.033961,0.033961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0131,Brazil Presidential Election First Round: 2nd Place,Jair Bolsonaro,0.0025,0.01,0.007092,0.0075,0.004592,0.004592,0.004592,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0132,Brazil Presidential Election First Round: 2nd Place,Ratinho Júnior,0.0015,0.05,0.035461,0.0485,0.033961,0.033961,0.033961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0133,Brazil Presidential Election First Round: 2nd Place,Eduardo Bolsonaro,0.0015,0.05,0.035461,0.0485,0.033961,0.033961,0.033961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0134,Brazil Presidential Election First Round: 2nd Place,Aldo Rebelo,0.0015,0.05,0.035461,0.0485,0.033961,0.033961,0.033961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0135,Brazil Presidential Election First Round: 2nd Place,Tarcisio de Freitas,0.0015,0.05,0.035461,0.0485,0.033961,0.033961,0.033961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0136,Brazil Presidential Election First Round: 2nd Place,Eduardo Leite,0.0015,0.05,0.035461,0.0485,0.033961,0.033961,0.033961,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0137,Brazil Presidential Election First Round: 2nd Place,Helder Barbalho,0.001,0.05,0.035461,0.049,0.034461,0.034461,0.034461,NO_SIGNAL,none,probability_mass_incoherence|ask_only_price|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.41,0.9995,llm_mass_too_high,true,ask_only,no_bids,,
2026-06-29T18:44:28Z,RSO-0138,Brazil Presidential Election First Round: 3rd Place,Renan Santos,0.5,0.15,0.076531,-0.35,-0.423469,-0.423469,0.423469,MARKET_HIGHER,large,probability_mass_incoherence|multi_option_market|large_gap|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0139,Brazil Presidential Election First Round: 3rd Place,Ronaldo Caiado,0.16,0.15,0.076531,-0.01,-0.083469,-0.083469,0.083469,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0140,Brazil Presidential Election First Round: 3rd Place,Romeu Zema,0.13,0.15,0.076531,0.02,-0.053469,-0.053469,0.053469,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0141,Brazil Presidential Election First Round: 3rd Place,Flávio Bolsonaro,0.0915,0.25,0.127551,0.1585,0.036051,0.036051,0.036051,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0142,Brazil Presidential Election First Round: 3rd Place,Fernando Haddad,0.0205,0.15,0.076531,0.1295,0.056031,0.056031,0.056031,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0143,Brazil Presidential Election First Round: 3rd Place,Michelle Bolsonaro,0.0095,0.12,0.061224,0.1105,0.051724,0.051724,0.051724,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0144,Brazil Presidential Election First Round: 3rd Place,Luiz Inácio Lula da Silva,0.0095,0.15,0.076531,0.1405,0.067031,0.067031,0.067031,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0145,Brazil Presidential Election First Round: 3rd Place,Camilo Santana,0.014,0.05,0.02551,0.036,0.01151,0.01151,0.01151,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0146,Brazil Presidential Election First Round: 3rd Place,Eduardo Bolsonaro,0.0045,0.15,0.076531,0.1455,0.072031,0.072031,0.072031,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0147,Brazil Presidential Election First Round: 3rd Place,Aldo Rebelo,0.0025,0.05,0.02551,0.0475,0.02301,0.02301,0.02301,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0148,Brazil Presidential Election First Round: 3rd Place,Tarcisio de Freitas,0.0025,0.12,0.061224,0.1175,0.058724,0.058724,0.058724,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0149,Brazil Presidential Election First Round: 3rd Place,Jair Bolsonaro,0.0025,0.05,0.02551,0.0475,0.02301,0.02301,0.02301,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0150,Brazil Presidential Election First Round: 3rd Place,Ratinho Júnior,0.0025,0.05,0.02551,0.0475,0.02301,0.02301,0.02301,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0151,Brazil Presidential Election First Round: 3rd Place,Geraldo Alckmin,0.0025,0.15,0.076531,0.1475,0.074031,0.074031,0.074031,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0152,Brazil Presidential Election First Round: 3rd Place,Tereza Cristina,0.002,0.05,0.02551,0.048,0.02351,0.02351,0.02351,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0153,Brazil Presidential Election First Round: 3rd Place,Eduardo Leite,0.0015,0.12,0.061224,0.1185,0.059724,0.059724,0.059724,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0154,Brazil Presidential Election First Round: 3rd Place,Helder Barbalho,0.0015,0.05,0.02551,0.0485,0.02401,0.02401,0.02401,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,17,1.96,0.957,llm_mass_too_high,true,mid,,,
2026-06-29T18:44:28Z,RSO-0160,Next Prime Minister of Sweden,Magdalena Andersson,0.735,0.45,0.48913,-0.285,-0.24587,-0.24587,0.24587,MARKET_HIGHER,medium,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,10,0.92,0.982,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0161,Next Prime Minister of Sweden,Ulf Kristersson,0.215,0.15,0.163043,-0.065,-0.051957,-0.051957,0.051957,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",10,0.92,0.982,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0162,Next Prime Minister of Sweden,Jimmie Åkesson,0.0185,0.15,0.163043,0.1315,0.144543,0.144543,0.144543,LLM_HIGHER,small,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,10,0.92,0.982,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0163,Next Prime Minister of Sweden,Ebba Busch,0.0035,0.05,0.054348,0.0465,0.050848,0.050848,0.050848,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",10,0.92,0.982,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0164,Next Prime Minister of Sweden,Anna-Karin Hatt,0.0025,0.02,0.021739,0.0175,0.019239,0.019239,0.019239,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",10,0.92,0.982,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0165,Next Prime Minister of Sweden,Nooshi Dadgostar,0.0015,0.01,0.01087,0.0085,0.00937,0.00937,0.00937,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",10,0.92,0.982,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0166,Next Prime Minister of Sweden,Amanda Lind,0.0015,0.05,0.054348,0.0485,0.052848,0.052848,0.052848,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",10,0.92,0.982,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0167,Next Prime Minister of Sweden,Simona Mohamsson,0.0015,0.01,0.01087,0.0085,0.00937,0.00937,0.00937,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",10,0.92,0.982,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0168,Next Prime Minister of Sweden,Daniel Helldén,0.0015,0.01,0.01087,0.0085,0.00937,0.00937,0.00937,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",10,0.92,0.982,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0169,Next Prime Minister of Sweden,Elisabeth Thand Ringqvist,0.0015,0.02,0.021739,0.0185,0.020239,0.020239,0.020239,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",10,0.92,0.982,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0170,Sweden Parliamentary Election Winner,Swedish Social Democratic Party (S),0.945,0.45,0.584416,-0.495,-0.360584,-0.360584,0.360584,MARKET_HIGHER,large,multi_option_market|large_gap|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,4,0.77,0.988,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0171,Sweden Parliamentary Election Winner,Sweden Democrats (SD),0.032,0.15,0.194805,0.118,0.162805,0.162805,0.162805,LLM_HIGHER,medium,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,4,0.77,0.988,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0172,Sweden Parliamentary Election Winner,Green Party (MP),0.007,0.12,0.155844,0.113,0.148844,0.148844,0.148844,LLM_HIGHER,small,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,4,0.77,0.988,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0173,Sweden Parliamentary Election Winner,Christian Democrats (KD),0.004,0.05,0.064935,0.046,0.060935,0.060935,0.060935,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",4,0.77,0.988,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0181,Quebec General Election Winner,PQ,0.625,0.35,0.327103,-0.275,-0.297897,-0.297897,0.297897,MARKET_HIGHER,large,multi_option_market|large_gap|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,6,1.07,1.022,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0182,Quebec General Election Winner,PLQ,0.175,0.35,0.327103,0.175,0.152103,0.152103,0.152103,LLM_HIGHER,medium,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,6,1.07,1.022,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0183,Quebec General Election Winner,CAQ,0.215,0.15,0.140187,-0.065,-0.074813,-0.074813,0.074813,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",6,1.07,1.022,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0184,Quebec General Election Winner,PCQ,0.0025,0.12,0.11215,0.1175,0.10965,0.10965,0.10965,LLM_HIGHER,small,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,6,1.07,1.022,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0185,Quebec General Election Winner,QS,0.0025,0.05,0.046729,0.0475,0.044229,0.044229,0.044229,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",6,1.07,1.022,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0186,Quebec General Election Winner,PVQ,0.002,0.05,0.046729,0.048,0.044729,0.044729,0.044729,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",6,1.07,1.022,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0195,Vancouver Mayoral Election Winner,Kareem Allam,0.505,0.12,0.146341,-0.385,-0.358659,-0.358659,0.358659,MARKET_HIGHER,large,multi_option_market|large_gap|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,12,0.82,0.978,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0196,Vancouver Mayoral Election Winner,Ken Sim,0.285,0.35,0.426829,0.065,0.141829,0.141829,0.141829,LLM_HIGHER,small,multi_option_market|markout_pending,multi_option_interpretable_with_normalization,Use normalized or group-prompt estimate; compare against markouts.,12,0.82,0.978,,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0197,Vancouver Mayoral Election Winner,Pete Fry,0.1,0.05,0.060976,-0.05,-0.039024,-0.039024,0.039024,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0198,Vancouver Mayoral Election Winner,William Azaroff,0.0465,0.05,0.060976,0.0035,0.014476,0.014476,0.014476,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0199,Vancouver Mayoral Election Winner,Colleen Hardwick,0.009,0.05,0.060976,0.041,0.051976,0.051976,0.051976,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0200,Vancouver Mayoral Election Winner,John Coupar,0.009,0.02,0.02439,0.011,0.01539,0.01539,0.01539,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0201,Vancouver Mayoral Election Winner,Rebecca Bligh,0.005,0.05,0.060976,0.045,0.055976,0.055976,0.055976,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0202,Vancouver Mayoral Election Winner,Sean Orr,0.0045,0.02,0.02439,0.0155,0.01989,0.01989,0.01989,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0203,Vancouver Mayoral Election Winner,Amanda Burrows,0.0025,0.05,0.060976,0.0475,0.058476,0.058476,0.058476,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0204,Vancouver Mayoral Election Winner,Tim Louis,0.003,0.02,0.02439,0.017,0.02139,0.02139,0.02139,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0205,Vancouver Mayoral Election Winner,Fred Harding,0.0025,0.02,0.02439,0.0175,0.02189,0.02189,0.02189,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0206,Vancouver Mayoral Election Winner,Kirk LaPointe,0.006,0.02,0.02439,0.014,0.01839,0.01839,0.01839,NO_SIGNAL,none,multi_option_market|no_material_signal,no_signal,"Retain for calibration/base rate, not active disagreement.",12,0.82,0.978,,true,mid,,,
2026-06-29T18:44:28Z,RSO-0207,Next Prime Minister of Israel after next election,Gadi Eizenkot,0.416,0.15,0.09434,-0.266,-0.32166,-0.32166,0.32166,MARKET_HIGHER,large,probability_mass_incoherence|multi_option_market|large_gap|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0208,Next Prime Minister of Israel after next election,Benjamin Netanyahu,0.335,0.45,0.283019,0.115,-0.051981,-0.051981,0.051981,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal|markout_pending,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,PENDING,
2026-06-29T18:44:28Z,RSO-0209,Next Prime Minister of Israel after next election,Naftali Bennett,0.125,0.15,0.09434,0.025,-0.03066,-0.03066,0.03066,NO_SIGNAL,none,probability_mass_incoherence|multi_option_market|no_material_signal,use_group_prompt_or_normalized_only,Do not use raw row-by-row gap; use normalized/group-prompt estimate and log coherence failure.,18,1.59,0.9805,llm_mass_too_high,true,mid,,,
