timestamp_utc,tracking_id,parent_market_name,primary_outcome_to_track,comparison_price,row_raw_fair_value,row_norm_fair_value,group_prompt_fair_value,raw_gap,normalized_gap,group_prompt_gap,raw_abs_gap,normalized_abs_gap,group_prompt_abs_gap,raw_direction,normalized_direction,group_prompt_direction,raw_minus_norm,group_prompt_minus_row_norm,group_mass_flag,use_normalized_for_analysis,price_type,liquidity_flags
2026-06-29T18:23:26Z,RSO-0131,Brazil Presidential Election First Round: 2nd Place,Jair Bolsonaro,0.0025,0.01,0.007092,0.00534759,0.0075,0.004592,0.00284759,0.0075,0.004592,0.00284759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.002908,-0.00174441,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0132,Brazil Presidential Election First Round: 2nd Place,Ratinho Júnior,0.0015,0.05,0.035461,0.00534759,0.0485,0.033961,0.00384759,0.0485,0.033961,0.00384759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.014539,-0.03011341,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0133,Brazil Presidential Election First Round: 2nd Place,Eduardo Bolsonaro,0.0015,0.05,0.035461,0.00534759,0.0485,0.033961,0.00384759,0.0485,0.033961,0.00384759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.014539,-0.03011341,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0134,Brazil Presidential Election First Round: 2nd Place,Aldo Rebelo,0.0015,0.05,0.035461,0.00534759,0.0485,0.033961,0.00384759,0.0485,0.033961,0.00384759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.014539,-0.03011341,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0135,Brazil Presidential Election First Round: 2nd Place,Tarcisio de Freitas,0.0015,0.05,0.035461,0.00534759,0.0485,0.033961,0.00384759,0.0485,0.033961,0.00384759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.014539,-0.03011341,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0136,Brazil Presidential Election First Round: 2nd Place,Eduardo Leite,0.0015,0.05,0.035461,0.00534759,0.0485,0.033961,0.00384759,0.0485,0.033961,0.00384759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.014539,-0.03011341,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0137,Brazil Presidential Election First Round: 2nd Place,Helder Barbalho,0.001,0.05,0.035461,0.00534759,0.049,0.034461,0.00434759,0.049,0.034461,0.00434759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.014539,-0.03011341,llm_mass_too_high,true,ask_only,no_bids
2026-06-29T18:23:26Z,RSO-0138,Brazil Presidential Election First Round: 3rd Place,Renan Santos,0.5,0.15,0.076531,0.09259259,-0.35,-0.423469,-0.40740741,0.35,0.423469,0.40740741,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,0.073469,0.01606159,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0139,Brazil Presidential Election First Round: 3rd Place,Ronaldo Caiado,0.16,0.15,0.076531,0.07407407,-0.01,-0.083469,-0.08592593,0.01,0.083469,0.08592593,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.073469,-0.00245693,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0140,Brazil Presidential Election First Round: 3rd Place,Romeu Zema,0.13,0.15,0.076531,0.07407407,0.02,-0.053469,-0.05592593,0.02,0.053469,0.05592593,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.073469,-0.00245693,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0141,Brazil Presidential Election First Round: 3rd Place,Flávio Bolsonaro,0.0915,0.25,0.127551,0.09259259,0.1585,0.036051,0.00109259,0.1585,0.036051,0.00109259,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.122449,-0.03495841,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0142,Brazil Presidential Election First Round: 3rd Place,Fernando Haddad,0.0205,0.15,0.076531,0.03703704,0.1295,0.056031,0.01653704,0.1295,0.056031,0.01653704,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.073469,-0.03949396,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0143,Brazil Presidential Election First Round: 3rd Place,Michelle Bolsonaro,0.0095,0.12,0.061224,0.05555556,0.1105,0.051724,0.04605556,0.1105,0.051724,0.04605556,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.058776,-0.00566844,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0144,Brazil Presidential Election First Round: 3rd Place,Luiz Inácio Lula da Silva,0.0095,0.15,0.076531,0.27777778,0.1405,0.067031,0.26827778,0.1405,0.067031,0.26827778,LLM_HIGHER,NO_SIGNAL,LLM_HIGHER,0.073469,0.20124678,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0145,Brazil Presidential Election First Round: 3rd Place,Camilo Santana,0.014,0.05,0.02551,0.03703704,0.036,0.01151,0.02303704,0.036,0.01151,0.02303704,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.02449,0.01152704,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0146,Brazil Presidential Election First Round: 3rd Place,Eduardo Bolsonaro,0.0045,0.15,0.076531,0.03703704,0.1455,0.072031,0.03253704,0.1455,0.072031,0.03253704,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.073469,-0.03949396,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0147,Brazil Presidential Election First Round: 3rd Place,Aldo Rebelo,0.0025,0.05,0.02551,0.01851852,0.0475,0.02301,0.01601852,0.0475,0.02301,0.01601852,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.02449,-0.00699148,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0148,Brazil Presidential Election First Round: 3rd Place,Tarcisio de Freitas,0.0025,0.12,0.061224,0.03703704,0.1175,0.058724,0.03453704,0.1175,0.058724,0.03453704,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.058776,-0.02418696,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0149,Brazil Presidential Election First Round: 3rd Place,Jair Bolsonaro,0.0025,0.05,0.02551,0.01851852,0.0475,0.02301,0.01601852,0.0475,0.02301,0.01601852,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.02449,-0.00699148,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0150,Brazil Presidential Election First Round: 3rd Place,Ratinho Júnior,0.0025,0.05,0.02551,0.01851852,0.0475,0.02301,0.01601852,0.0475,0.02301,0.01601852,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.02449,-0.00699148,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0151,Brazil Presidential Election First Round: 3rd Place,Geraldo Alckmin,0.0025,0.15,0.076531,0.05555556,0.1475,0.074031,0.05305556,0.1475,0.074031,0.05305556,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.073469,-0.02097544,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0152,Brazil Presidential Election First Round: 3rd Place,Tereza Cristina,0.002,0.05,0.02551,0.01851852,0.048,0.02351,0.01651852,0.048,0.02351,0.01651852,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.02449,-0.00699148,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0153,Brazil Presidential Election First Round: 3rd Place,Eduardo Leite,0.0015,0.12,0.061224,0.03703704,0.1185,0.059724,0.03553704,0.1185,0.059724,0.03553704,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.058776,-0.02418696,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0154,Brazil Presidential Election First Round: 3rd Place,Helder Barbalho,0.0015,0.05,0.02551,0.01851852,0.0485,0.02401,0.01701852,0.0485,0.02401,0.01701852,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.02449,-0.00699148,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0160,Next Prime Minister of Sweden,Magdalena Andersson,0.735,0.45,0.48913,0.42168675,-0.285,-0.24587,-0.31331325,0.285,0.24587,0.31331325,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,-0.03913,-0.06744325,,true,mid,
2026-06-29T18:23:26Z,RSO-0161,Next Prime Minister of Sweden,Ulf Kristersson,0.215,0.15,0.163043,0.24096386,-0.065,-0.051957,0.02596386,0.065,0.051957,0.02596386,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.013043,0.07792086,,true,mid,
2026-06-29T18:23:26Z,RSO-0162,Next Prime Minister of Sweden,Jimmie Åkesson,0.0185,0.15,0.163043,0.18072289,0.1315,0.144543,0.16222289,0.1315,0.144543,0.16222289,LLM_HIGHER,LLM_HIGHER,LLM_HIGHER,-0.013043,0.01767989,,true,mid,
2026-06-29T18:23:26Z,RSO-0163,Next Prime Minister of Sweden,Ebba Busch,0.0035,0.05,0.054348,0.06024096,0.0465,0.050848,0.05674096,0.0465,0.050848,0.05674096,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.004348,0.00589296,,true,mid,
2026-06-29T18:23:26Z,RSO-0164,Next Prime Minister of Sweden,Anna-Karin Hatt,0.0025,0.02,0.021739,0.02409639,0.0175,0.019239,0.02159639,0.0175,0.019239,0.02159639,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.001739,0.00235739,,true,mid,
2026-06-29T18:23:26Z,RSO-0165,Next Prime Minister of Sweden,Nooshi Dadgostar,0.0015,0.01,0.01087,0.01807229,0.0085,0.00937,0.01657229,0.0085,0.00937,0.01657229,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.00087,0.00720229,,true,mid,
2026-06-29T18:23:26Z,RSO-0166,Next Prime Minister of Sweden,Amanda Lind,0.0015,0.05,0.054348,0.01807229,0.0485,0.052848,0.01657229,0.0485,0.052848,0.01657229,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.004348,-0.03627571,,true,mid,
2026-06-29T18:23:26Z,RSO-0167,Next Prime Minister of Sweden,Simona Mohamsson,0.0015,0.01,0.01087,0.01204819,0.0085,0.00937,0.01054819,0.0085,0.00937,0.01054819,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.00087,0.00117819,,true,mid,
2026-06-29T18:23:26Z,RSO-0168,Next Prime Minister of Sweden,Daniel Helldén,0.0015,0.01,0.01087,0.01204819,0.0085,0.00937,0.01054819,0.0085,0.00937,0.01054819,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.00087,0.00117819,,true,mid,
2026-06-29T18:23:26Z,RSO-0169,Next Prime Minister of Sweden,Elisabeth Thand Ringqvist,0.0015,0.02,0.021739,0.01204819,0.0185,0.020239,0.01054819,0.0185,0.020239,0.01054819,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.001739,-0.00969081,,true,mid,
2026-06-29T18:23:26Z,RSO-0170,Sweden Parliamentary Election Winner,Swedish Social Democratic Party (S),0.945,0.45,0.584416,0.45,-0.495,-0.360584,-0.495,0.495,0.360584,0.495,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,-0.134416,-0.134416,,true,mid,
2026-06-29T18:23:26Z,RSO-0171,Sweden Parliamentary Election Winner,Sweden Democrats (SD),0.032,0.15,0.194805,0.3,0.118,0.162805,0.268,0.118,0.162805,0.268,LLM_HIGHER,LLM_HIGHER,LLM_HIGHER,-0.044805,0.105195,,true,mid,
2026-06-29T18:23:26Z,RSO-0172,Sweden Parliamentary Election Winner,Green Party (MP),0.007,0.12,0.155844,0.15,0.113,0.148844,0.143,0.113,0.148844,0.143,LLM_HIGHER,LLM_HIGHER,LLM_HIGHER,-0.035844,-0.005844,,true,mid,
2026-06-29T18:23:26Z,RSO-0173,Sweden Parliamentary Election Winner,Christian Democrats (KD),0.004,0.05,0.064935,0.1,0.046,0.060935,0.096,0.046,0.060935,0.096,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.014935,0.035065,,true,mid,
2026-06-29T18:23:26Z,RSO-0181,Quebec General Election Winner,PQ,0.625,0.35,0.327103,0.36842105,-0.275,-0.297897,-0.25657895,0.275,0.297897,0.25657895,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,0.022897,0.04131805,,true,mid,
2026-06-29T18:23:26Z,RSO-0182,Quebec General Election Winner,PLQ,0.175,0.35,0.327103,0.31578947,0.175,0.152103,0.14078947,0.175,0.152103,0.14078947,LLM_HIGHER,LLM_HIGHER,LLM_HIGHER,0.022897,-0.01131353,,true,mid,
2026-06-29T18:23:26Z,RSO-0183,Quebec General Election Winner,CAQ,0.215,0.15,0.140187,0.15789474,-0.065,-0.074813,-0.05710526,0.065,0.074813,0.05710526,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.009813,0.01770774,,true,mid,
2026-06-29T18:23:26Z,RSO-0184,Quebec General Election Winner,PCQ,0.0025,0.12,0.11215,0.05263158,0.1175,0.10965,0.05013158,0.1175,0.10965,0.05013158,LLM_HIGHER,LLM_HIGHER,NO_SIGNAL,0.00785,-0.05951842,,true,mid,
2026-06-29T18:23:26Z,RSO-0185,Quebec General Election Winner,QS,0.0025,0.05,0.046729,0.05263158,0.0475,0.044229,0.05013158,0.0475,0.044229,0.05013158,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.003271,0.00590258,,true,mid,
2026-06-29T18:23:26Z,RSO-0186,Quebec General Election Winner,PVQ,0.002,0.05,0.046729,0.05263158,0.048,0.044729,0.05063158,0.048,0.044729,0.05063158,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.003271,0.00590258,,true,mid,
2026-06-29T18:23:26Z,RSO-0195,Vancouver Mayoral Election Winner,Kareem Allam,0.505,0.12,0.146341,0.16666667,-0.385,-0.358659,-0.33833333,0.385,0.358659,0.33833333,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,-0.026341,0.02032567,,true,mid,
2026-06-29T18:23:26Z,RSO-0196,Vancouver Mayoral Election Winner,Ken Sim,0.285,0.35,0.426829,0.27777778,0.065,0.141829,-0.00722222,0.065,0.141829,0.00722222,NO_SIGNAL,LLM_HIGHER,NO_SIGNAL,-0.076829,-0.14905122,,true,mid,
2026-06-29T18:23:26Z,RSO-0197,Vancouver Mayoral Election Winner,Pete Fry,0.1,0.05,0.060976,0.11111111,-0.05,-0.039024,0.01111111,0.05,0.039024,0.01111111,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.010976,0.05013511,,true,mid,
2026-06-29T18:23:26Z,RSO-0198,Vancouver Mayoral Election Winner,William Azaroff,0.0465,0.05,0.060976,0.02222222,0.0035,0.014476,-0.02427778,0.0035,0.014476,0.02427778,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.010976,-0.03875378,,true,mid,
2026-06-29T18:23:26Z,RSO-0199,Vancouver Mayoral Election Winner,Colleen Hardwick,0.009,0.05,0.060976,0.11111111,0.041,0.051976,0.10211111,0.041,0.051976,0.10211111,NO_SIGNAL,NO_SIGNAL,LLM_HIGHER,-0.010976,0.05013511,,true,mid,
2026-06-29T18:23:26Z,RSO-0200,Vancouver Mayoral Election Winner,John Coupar,0.009,0.02,0.02439,0.02222222,0.011,0.01539,0.01322222,0.011,0.01539,0.01322222,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.00439,-0.00216778,,true,mid,
2026-06-29T18:23:26Z,RSO-0201,Vancouver Mayoral Election Winner,Rebecca Bligh,0.005,0.05,0.060976,0.05555556,0.045,0.055976,0.05055556,0.045,0.055976,0.05055556,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.010976,-0.00542044,,true,mid,
2026-06-29T18:23:26Z,RSO-0202,Vancouver Mayoral Election Winner,Sean Orr,0.0045,0.02,0.02439,0.05555556,0.0155,0.01989,0.05105556,0.0155,0.01989,0.05105556,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.00439,0.03116556,,true,mid,
2026-06-29T18:23:26Z,RSO-0203,Vancouver Mayoral Election Winner,Amanda Burrows,0.0025,0.05,0.060976,0.05555556,0.0475,0.058476,0.05305556,0.0475,0.058476,0.05305556,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.010976,-0.00542044,,true,mid,
2026-06-29T18:23:26Z,RSO-0204,Vancouver Mayoral Election Winner,Tim Louis,0.003,0.02,0.02439,0.05555556,0.017,0.02139,0.05255556,0.017,0.02139,0.05255556,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.00439,0.03116556,,true,mid,
2026-06-29T18:23:26Z,RSO-0205,Vancouver Mayoral Election Winner,Fred Harding,0.0025,0.02,0.02439,0.03333333,0.0175,0.02189,0.03083333,0.0175,0.02189,0.03083333,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.00439,0.00894333,,true,mid,
2026-06-29T18:23:26Z,RSO-0206,Vancouver Mayoral Election Winner,Kirk LaPointe,0.006,0.02,0.02439,0.03333333,0.014,0.01839,0.02733333,0.014,0.01839,0.02733333,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.00439,0.00894333,,true,mid,
2026-06-29T18:23:26Z,RSO-0207,Next Prime Minister of Israel after next election,Gadi Eizenkot,0.416,0.15,0.09434,0.21390374,-0.266,-0.32166,-0.20209626,0.266,0.32166,0.20209626,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,0.05566,0.11956374,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0208,Next Prime Minister of Israel after next election,Benjamin Netanyahu,0.335,0.45,0.283019,0.26737968,0.115,-0.051981,-0.06762032,0.115,0.051981,0.06762032,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.166981,-0.01563932,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0209,Next Prime Minister of Israel after next election,Naftali Bennett,0.125,0.15,0.09434,0.16042781,0.025,-0.03066,0.03542781,0.025,0.03066,0.03542781,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.05566,0.06608781,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0210,Next Prime Minister of Israel after next election,Avigdor Lieberman,0.037,0.05,0.031447,0.0855615,0.013,-0.005553,0.0485615,0.013,0.005553,0.0485615,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,0.0541145,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0211,Next Prime Minister of Israel after next election,Itamar Ben Gvir,0.0115,0.05,0.031447,0.05347594,0.0385,0.019947,0.04197594,0.0385,0.019947,0.04197594,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,0.02202894,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0212,Next Prime Minister of Israel after next election,Benny Gantz,0.0045,0.15,0.09434,0.05347594,0.1455,0.08984,0.04897594,0.1455,0.08984,0.04897594,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.05566,-0.04086406,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0213,Next Prime Minister of Israel after next election,Gilad Erdan,0.0065,0.05,0.031447,0.03208556,0.0435,0.024947,0.02558556,0.0435,0.024947,0.02558556,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,0.00063856,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0214,Next Prime Minister of Israel after next election,Yariv Levin,0.0045,0.05,0.031447,0.02139037,0.0455,0.026947,0.01689037,0.0455,0.026947,0.01689037,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,-0.01005663,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0215,Next Prime Minister of Israel after next election,Israel Katz,0.0045,0.05,0.031447,0.02139037,0.0455,0.026947,0.01689037,0.0455,0.026947,0.01689037,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,-0.01005663,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0216,Next Prime Minister of Israel after next election,Amir Ohana,0.0045,0.05,0.031447,0.01604278,0.0455,0.026947,0.01154278,0.0455,0.026947,0.01154278,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,-0.01540422,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0217,Next Prime Minister of Israel after next election,Gideon Sa’ar,0.0045,0.05,0.031447,0.01604278,0.0455,0.026947,0.01154278,0.0455,0.026947,0.01154278,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,-0.01540422,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0218,Next Prime Minister of Israel after next election,Yoaz Hendel,0.0055,0.05,0.031447,0.01069519,0.0445,0.025947,0.00519519,0.0445,0.025947,0.00519519,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,-0.02075181,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0219,Next Prime Minister of Israel after next election,Yair Lapid,0.0075,0.15,0.09434,0.01069519,0.1425,0.08684,0.00319519,0.1425,0.08684,0.00319519,LLM_HIGHER,NO_SIGNAL,NO_SIGNAL,0.05566,-0.08364481,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0220,Next Prime Minister of Israel after next election,Yossi Cohen,0.004,0.02,0.012579,0.01069519,0.016,0.008579,0.00669519,0.016,0.008579,0.00669519,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.007421,-0.00188381,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0221,Next Prime Minister of Israel after next election,Yair Golan,0.0035,0.05,0.031447,0.01069519,0.0465,0.027947,0.00719519,0.0465,0.027947,0.00719519,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,-0.02075181,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0222,Next Prime Minister of Israel after next election,Nir Barkat,0.0025,0.01,0.006289,0.00534759,0.0075,0.003789,0.00284759,0.0075,0.003789,0.00284759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.003711,-0.00094141,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0223,Next Prime Minister of Israel after next election,Ayelet Shaked,0.0015,0.05,0.031447,0.00534759,0.0485,0.029947,0.00384759,0.0485,0.029947,0.00384759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.018553,-0.02609941,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0224,Next Prime Minister of Israel after next election,Moshe Feiglin,0.0025,0.01,0.006289,0.00534759,0.0075,0.003789,0.00284759,0.0075,0.003789,0.00284759,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.003711,-0.00094141,llm_mass_too_high,true,mid,
2026-06-29T18:23:26Z,RSO-0225,Israeli Legislative Election Winner,Likud,0.37,0.35,0.388889,0.35,-0.02,0.018889,-0.02,0.02,0.018889,0.02,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.038889,-0.038889,,true,mid,
2026-06-29T18:23:26Z,RSO-0226,Israeli Legislative Election Winner,Yashar,0.365,0.25,0.277778,0.3,-0.115,-0.087222,-0.065,0.115,0.087222,0.065,MARKET_HIGHER,NO_SIGNAL,NO_SIGNAL,-0.027778,0.022222,,true,mid,
2026-06-29T18:23:26Z,RSO-0227,Israeli Legislative Election Winner,Together,0.27,0.15,0.166667,0.1,-0.12,-0.103333,-0.17,0.12,0.103333,0.17,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,-0.016667,-0.066667,,true,mid,
2026-06-29T18:23:26Z,RSO-0228,Israeli Legislative Election Winner,Shas,0.0025,0.05,0.055556,0.05,0.0475,0.053056,0.0475,0.0475,0.053056,0.0475,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.005556,-0.005556,,true,mid,
2026-06-29T18:23:26Z,RSO-0229,Israeli Legislative Election Winner,The Democrats,0.0025,0.05,0.055556,0.05,0.0475,0.053056,0.0475,0.0475,0.053056,0.0475,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.005556,-0.005556,,true,mid,
2026-06-29T18:23:26Z,RSO-0230,Israeli Legislative Election Winner,Otzma Yehudit,0.003,0.05,0.055556,0.15,0.047,0.052556,0.147,0.047,0.052556,0.147,NO_SIGNAL,NO_SIGNAL,LLM_HIGHER,-0.005556,0.094444,,true,mid,
2026-06-29T18:23:26Z,RSO-0231,Next Prime Minister of New Zealand,Chris Hipkins,0.535,0.15,0.147059,0.25,-0.385,-0.387941,-0.285,0.385,0.387941,0.285,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,0.002941,0.102941,,true,mid,
2026-06-29T18:23:26Z,RSO-0232,Next Prime Minister of New Zealand,Christopher Luxon,0.445,0.65,0.637255,0.45,0.205,0.192255,0.005,0.205,0.192255,0.005,LLM_HIGHER,LLM_HIGHER,NO_SIGNAL,0.012745,-0.187255,,true,mid,
2026-06-29T18:23:26Z,RSO-0233,Next Prime Minister of New Zealand,Nicola Willis,0.023,0.05,0.04902,0.05,0.027,0.02602,0.027,0.027,0.02602,0.027,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.00098,0.00098,,true,mid,
2026-06-29T18:23:26Z,RSO-0234,Next Prime Minister of New Zealand,Winston Peters,0.02,0.05,0.04902,0.1,0.03,0.02902,0.08,0.03,0.02902,0.08,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.00098,0.05098,,true,mid,
2026-06-29T18:23:26Z,RSO-0235,Next Prime Minister of New Zealand,Carmel Sepuloni,0.0065,0.05,0.04902,0.05,0.0435,0.04252,0.0435,0.0435,0.04252,0.0435,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.00098,0.00098,,true,mid,
2026-06-29T18:23:26Z,RSO-0236,Next Prime Minister of New Zealand,Chlöe Swarbrick,0.0045,0.02,0.019608,0.05,0.0155,0.015108,0.0455,0.0155,0.015108,0.0455,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.000392,0.030392,,true,mid,
2026-06-29T18:23:26Z,RSO-0237,Next Prime Minister of New Zealand,David Seymour,0.0035,0.05,0.04902,0.05,0.0465,0.04552,0.0465,0.0465,0.04552,0.0465,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,0.00098,0.00098,,true,mid,
2026-06-29T18:23:26Z,RSO-0238,New Zealand legislative election winner,Labour Party,0.665,0.25,0.3125,0.35,-0.415,-0.3525,-0.315,0.415,0.3525,0.315,MARKET_HIGHER,MARKET_HIGHER,MARKET_HIGHER,-0.0625,0.0375,,true,mid,
2026-06-29T18:23:26Z,RSO-0239,New Zealand legislative election winner,National Party,0.345,0.45,0.5625,0.45,0.105,0.2175,0.105,0.105,0.2175,0.105,LLM_HIGHER,LLM_HIGHER,LLM_HIGHER,-0.1125,-0.1125,,true,mid,
2026-06-29T18:23:26Z,RSO-0240,New Zealand legislative election winner,New Zealand First Party,0.0035,0.05,0.0625,0.1,0.0465,0.059,0.0965,0.0465,0.059,0.0965,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.0125,0.0375,,true,mid,
2026-06-29T18:23:26Z,RSO-0241,New Zealand legislative election winner,Green Party,0.0015,0.05,0.0625,0.1,0.0485,0.061,0.0985,0.0485,0.061,0.0985,NO_SIGNAL,NO_SIGNAL,NO_SIGNAL,-0.0125,0.0375,,true,mid,
